Model,Scenario,Region,Country code,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2023,SSP5,Guatemala,GTM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8207.59,9614.97,11028.8,13162.1,16300.6,20434.2,25298.6,30918.4,37418.8,44829.3,53012.1,62052.6,71895.1,82520.3,94069.7,106641,120291
OECD ENV-Growth 2023,SSP5,French Guiana,GUF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,35395.2,49682.4,52065.9,56362.2,62659.3,70529.6,79334.4,89289.5,100845,114212,129082,145475,163114,182111,202772,225568,250732
OECD ENV-Growth 2023,SSP5,Guam,GUM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21465.1,38503.8,46850,56837.8,68499.7,80864.8,93141.9,105590,118748,132702,147224,162355,178337,195432,214007,234290,256420
OECD ENV-Growth 2023,SSP5,Guyana,GUY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18555.7,76974.2,167695,287803,397933,447439,450817,435097,415673,397846,382981,370973,361600,355093,351498,350612,352102
OECD ENV-Growth 2023,SSP5,Hong Kong,HKG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,55736.4,62367.6,69576.8,75505.6,79020.8,81092.5,82440.9,84002.1,86295.2,89677.1,93723.6,98284.9,103126,108383,114246,120851,128249
OECD ENV-Growth 2023,SSP5,Honduras,HND,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5068.19,6100.6,6987.64,8524.76,11131.8,14942,19767.7,25694.4,32932,41674.7,52041,64005.5,77393.4,92155.6,108391,126194,145642
OECD ENV-Growth 2023,SSP5,Croatia,HRV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26501.1,35959.3,42744.2,49845.7,56947.9,63369.1,68786.5,73828.9,79094.6,84877.7,91177.6,97974.9,105262,113152,121798,131362,141957
OECD ENV-Growth 2023,SSP5,Haiti,HTI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2978.16,2761.73,2960.96,3722.36,5139.58,7434.38,10625.2,14904.4,20594.5,28022.2,37240.8,48483.2,61896.9,77696.8,96216.7,117802,142693
OECD ENV-Growth 2023,SSP5,Hungary,HUN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30344.1,35995,41737.5,48439.6,55607,62531.3,68845.5,74983.5,81406.9,88314,95547.6,102914,110246,117484,124679,131892,139114
OECD ENV-Growth 2023,SSP5,Indonesia,IDN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11669.4,14319.5,17424.1,21419.5,26602.7,32461.7,38334.2,44490.5,51147.3,58328.2,66007.7,74153.2,82708.1,91695.1,101106,110933,121153
OECD ENV-Growth 2023,SSP5,India,IND,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,6118.01,8233.48,10655.4,13828.4,18014.8,23046.9,28539.8,34583.7,41391.9,49072.6,57478,66644.3,76456.1,86910.4,98047.1,109898,122482
OECD ENV-Growth 2023,SSP5,Ireland,IRL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,90204.5,112711,122660,134179,150257,171230,195072,219926,245899,272717,298999,324191,348441,372434,396692,421191,446060
OECD ENV-Growth 2023,SSP5,Iran,IRN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,14482.2,16221.2,17370.7,19231,21536.7,24373.6,27436.1,30803.2,34794.3,39513.2,44680,50258.4,56305.5,62898.6,70100.7,77929.5,86376.3
OECD ENV-Growth 2023,SSP5,Iraq,IRQ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9356.22,9534.99,10126.2,12540.3,18148.4,25318.1,33168,41592.1,50821.1,61018.7,72073.4,83935.2,96502.1,109871,124253,139853,156989
OECD ENV-Growth 2023,SSP5,Iceland,ISL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,49058.4,58088.3,64758.8,73576.2,84095.3,94623.1,103843,112538,121507,131017,140715,150417,160090,169898,179954,190086,200008
OECD ENV-Growth 2023,SSP5,Israel,ISR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,40097,46624.8,52085.5,59009.2,67588.1,76861.7,85589.7,94754.7,104901,116088,127936,140264,152962,166106,179844,194262,209370
OECD ENV-Growth 2023,SSP5,Italy,ITA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,35690.7,41304,43578.4,47510,52939.4,59513.2,66319,73526.7,81272.7,89668.7,98432.7,107343,116339,125558,135103,145061,155375
OECD ENV-Growth 2023,SSP5,Jamaica,JAM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9227.12,10807.5,11784.6,13547.1,16699,21193.6,26578.2,32938.9,40567.2,49597,60006.2,71814.1,84947.7,99480.8,115474,132980,152142
OECD ENV-Growth 2023,SSP5,Jordan,JOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9278.97,9573.51,10246.9,11593.4,13934.4,17189.7,21123.3,25749.2,31191.6,37421.6,44373.8,52009.5,60408.1,69666.9,79857.6,91025.3,103233
OECD ENV-Growth 2023,SSP5,Japan,JPN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,40727.7,44607.6,47600.1,52881,60143.5,68898.6,77820,86734,95845.7,105471,115655,126377,137559,149121,160993,173165,185724
OECD ENV-Growth 2023,SSP5,Kazakhstan,KAZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25193.8,29848.7,33532.2,38974.5,45541.7,52401.5,58965.8,65893.3,73876.3,83178.8,93603.5,104955,117319,130985,146199,163141,181942
OECD ENV-Growth 2023,SSP5,Kenya,KEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4544.28,5438.58,6520.61,8043.62,10234.9,13181.3,16715.9,20934.6,25982.4,32024.5,39046.7,47143,56362.6,66818.4,78644.3,92071,107312
OECD ENV-Growth 2023,SSP5,Kyrgyzstan,KGZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4932.4,5814.77,6775.18,8287.4,10452.6,13190.3,16320.7,19945,24223.3,29234,34956.6,41380.5,48570.9,56649.8,65788,76048.2,87489
OECD ENV-Growth 2023,SSP5,Cambodia,KHM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4302.58,5287.43,6955.79,9453.46,13085.1,17971.9,23908.6,30900.8,39509.2,49849.6,61626.6,74783.6,89325.2,105365,122982,142316,163523
OECD ENV-Growth 2023,SSP5,Kiribati,KIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1719.84,1894.05,2075.61,2735.42,4107.92,6482.83,9962.36,14929.4,22085.1,32147.3,45714.4,63344.3,85496.3,112953,146849,188263,238030
OECD ENV-Growth 2023,SSP5,South Korea,KOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,41367.6,47188.2,52561.8,58760,66179,74191.8,81607.2,88871.6,96364.4,104327,112392,120353,128048,135458,142748,150065,157333
OECD ENV-Growth 2023,SSP5,Kuwait,KWT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,42861.5,47122,50475.5,55663.6,62477.4,70002.8,78167.5,87111.7,97150.8,108052,119147,131104,143842,157483,172275,188398,206129
OECD ENV-Growth 2023,SSP5,Laos,LAO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7689.29,8577.09,10361,13062.9,16839.1,21743.4,27503.3,34181.1,41999.4,51139.8,61343.9,72709.4,85121.2,98715.8,113623,129996,147962
OECD ENV-Growth 2023,SSP5,Lebanon,LBN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12928.2,11765.4,12752,14522.9,17471.4,21592.3,26500.2,32220.4,38841.1,46413.5,54833.3,64054.2,74092.8,85138.5,97320.1,110665,125302
OECD ENV-Growth 2023,SSP5,Liberia,LBR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1370.46,1579.62,1956.41,2442.46,3182.63,4266.15,5685.17,7500.15,9820.86,12735.9,16332.2,20741.7,26062,32385.8,39864.1,48660.9,58966.4
OECD ENV-Growth 2023,SSP5,Libya,LBY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15794.2,22313.9,24302.1,25739.4,30233.4,37722.9,47679.9,60102.3,74987.2,92153.7,111256,132326,155494,180949,208988,239841,273992
OECD ENV-Growth 2023,SSP5,Saint Lucia,LCA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11855.5,16424,17673.5,19966.6,24094.3,29903.2,36668.9,44348.4,53183.2,63401.5,74918.1,87694.1,101707,117036,133810,152136,172086
OECD ENV-Growth 2023,SSP5,Sri Lanka,LKA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13080.2,12413.8,14514.2,17788,22403,28082.3,34174.8,40827.1,48275.7,56588,65728.3,75719,86612.7,98482,111352,125266,140290
OECD ENV-Growth 2023,SSP5,Lesotho,LSO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2375.84,2560.55,2795.8,3365.7,4237.15,5422.58,6864.07,8634.11,10855.3,13643.6,17059.6,21152.7,25975.1,31640.9,38302.9,46127.9,55286.8
OECD ENV-Growth 2023,SSP5,Lithuania,LTU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34360.9,41525.1,51128.6,60142.5,69873.6,79563.8,87591.2,94910,102271,109795,117402,124684,131577,138210,144776,151361,157916
OECD ENV-Growth 2023,SSP5,Luxembourg,LUX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,108051,113293,123650,129983,135353,139861,144601,149965,156313,164003,172349,181019,189875,199060,208784,219155,230102
OECD ENV-Growth 2023,SSP5,Latvia,LVA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27637.6,33688.4,39808.9,46806.1,55069.7,63962.9,72847.5,81632,91035.5,101227,111967,123017,134341,146016,158161,170821,183946
OECD ENV-Growth 2023,SSP5,Macao,MAC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,55674.7,115497,133120,152762,170619,183987,192522,198653,203792,208670,211804,213099,212716,211174,208902,206032,202503
OECD ENV-Growth 2023,SSP5,Morocco,MAR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7703.07,8849.41,10175.7,12142.9,15101.8,19157.3,24113,30125.4,37525.5,46463.7,56767.9,68533.8,81943.9,97012.8,113924,132886,154098
OECD ENV-Growth 2023,SSP5,Moldova,MDA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10092.6,12653.5,17381.4,24398.4,32552.4,40186.2,46455.1,52146.5,57957.2,64183,70643.7,77287.7,84196.1,91554.7,99529.7,108214,117626
OECD ENV-Growth 2023,SSP5,Madagascar,MDG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1454.05,1642.47,1904.89,2372.02,3110.35,4185.79,5589.93,7391.6,9705.2,12655.3,16333.7,20859.5,26279.3,32690.3,40249.5,49138.5,59565.4
OECD ENV-Growth 2023,SSP5,Maldives,MDV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13512.5,24238.5,29350.2,35202.7,41716.2,48298.2,54612.3,61086.4,68243.8,76347.2,84581.8,93007.1,101495,110320,119719,129835,140417
OECD ENV-Growth 2023,SSP5,Mexico,MEX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17701.9,20446.5,22826.9,26504.2,31712,38201.3,45241.5,52726.1,60704.5,69232,78234.1,87514.7,96864.6,106211,115509,124695,133778
OECD ENV-Growth 2023,SSP5,North Macedonia,MKD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15644.1,18361.9,21815.8,26051.3,31262.1,37015.4,42896,49191.1,56125,64545.3,74829.2,86617.3,99612.1,113669,128831,145174,162840
OECD ENV-Growth 2023,SSP5,Mali,MLI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2158.09,2324.17,2700.46,3423.12,4535.69,6123.44,8183.08,10774.9,14032.4,18042,22904.3,28732,35609.7,43690.4,53163.8,64300.9,77257.6
OECD ENV-Growth 2023,SSP5,Malta,MLT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,42841.5,55617.8,65273.9,76387.2,86961.6,96679.1,105178,113575,122743,132577,143394,154910,167123,180162,194343,209963,227097
OECD ENV-Growth 2023,SSP5,Myanmar,MMR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4965.99,4388.12,5094.38,6319.44,8200.32,10755.4,13790.5,17382.3,21665.3,26744.5,32684.2,39421.5,46931.3,55280,64554.7,74887.4,86362
OECD ENV-Growth 2023,SSP5,Montenegro,MNE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18032.7,23599,27756.4,32574.2,37577.8,42352.6,46711.8,51100.6,55836,61087.1,66811,72967.7,79612.7,86799.2,94671.5,103319,112825
OECD ENV-Growth 2023,SSP5,Mongolia,MNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11766.2,13481.7,15553.8,18846.7,23268.8,28566.5,34353.8,40964.8,48874.6,58249.9,68886.1,80687.3,93720.5,108103,124092,141903,161858
OECD ENV-Growth 2023,SSP5,Mozambique,MOZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1251.81,1397.9,2076.77,3313.21,5178.46,7685.97,10621.3,14033.2,18109.9,23031.3,28883.8,35849.1,44009.9,53544.6,64625.5,77465.1,92243.9
OECD ENV-Growth 2023,SSP5,Mauritania,MRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5390.73,6238.47,7137.63,8697.83,10768.8,13405.8,16517.9,20191.2,24633.2,29974.2,36181.5,43399.8,51679.8,61027.3,71577.1,83504.3,97007.5
OECD ENV-Growth 2023,SSP5,Mauritius,MUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,19737,25157.8,30038.7,36696.3,45210.6,54878,64766.2,75167.4,86178.6,97714.2,109883,122586,135774,149370,163494,178296,193886
OECD ENV-Growth 2023,SSP5,Malawi,MWI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1511.24,1544.32,1741.24,2113.77,2824.55,3931.54,5427.34,7350.76,9792.44,12839.5,16554.9,21065.5,26473.8,32923.4,40531.6,49441.3,59805.2
OECD ENV-Growth 2023,SSP5,Malaysia,MYS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26006,31185.7,36209.1,42056.2,48094.9,54048.2,59730.6,65511,71845.8,78932.8,86636.8,94951.2,103943,113724,124419,136121,148849
OECD ENV-Growth 2023,SSP5,Mayotte,MYT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21224.7,27054,31487.1,36848,44056.3,52210.6,60666.9,69680,79831.4,91133.6,103482,116733,131096,146856,164307,183669,205129
OECD ENV-Growth 2023,SSP5,Namibia,NAM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9122.41,9933.18,10661.3,12158.3,14531.2,17704.8,21465.5,25876.3,31104.4,37239.7,44296.7,52128.5,60747.9,70217.6,80698.9,92371.2,105330
OECD ENV-Growth 2023,SSP5,New Caledonia,NCL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21887.4,39261.3,47565.3,57441.2,68664.2,80078,90998.1,101967,113732,126662,140560,155359,171243,188424,207270,228015,250835
OECD ENV-Growth 2023,SSP5,Niger,NER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1237.5,1466.54,1748.16,2300.73,3117.31,4269.05,5751.35,7642.06,10078.9,13190.2,17102.8,21955.5,27889.7,35022.3,43615.7,53955.4,66415.6
OECD ENV-Growth 2023,SSP5,Nigeria,NGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4925.3,5156.03,5583.12,6631.29,8128.32,10139.9,12598.7,15584.7,19248.3,23678.8,28948.1,35115.8,42302.3,50693.9,60483.4,71942.7,85314.9
OECD ENV-Growth 2023,SSP5,Nicaragua,NIC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5266.57,6329.75,7318.76,9071.4,12012.9,16283.3,21684.4,28326.1,36478.1,46388.1,57996.1,71370.2,86330.9,102880,121131,141155,162977
OECD ENV-Growth 2023,SSP5,Netherlands,NLD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,51621.1,57382.4,62235.6,67945.8,75104.1,82980.5,90661.4,98452.9,106664,115349,124202,133093,142138,151331,160779,170362,179879
OECD ENV-Growth 2023,SSP5,Norway,NOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,61258.3,65549,69387.3,74896.2,82574.1,91666.4,100821,110363,120673,131934,143578,155469,167701,180554,194149,208358,222843
OECD ENV-Growth 2023,SSP5,Nepal,NPL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3807.12,4529.6,5726.46,7674.46,10678.8,14752.9,19563.5,25159.6,31772.3,39557.4,48562.2,58902.2,70450.8,83215.4,97310.5,112837,129806
OECD ENV-Growth 2023,SSP5,New Zealand,NZL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,39011.4,42781.8,46913.3,52541.1,59929.9,68623.5,77176.9,85726.6,94760.3,104404,114280,124210,134181,144238,154429,164697,174881
OECD ENV-Growth 2023,SSP5,Oman,OMN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32768.1,34538.3,37726,43021.2,50266.4,58580.3,67126.2,76544,87396.4,100018,114053,129415,145932,163679,182930,203849,226405
OECD ENV-Growth 2023,SSP5,Pakistan,PAK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5095.69,5545.35,6543.61,8058.75,10532.4,14135.4,18694.1,24265.5,31056.2,39286.4,48917.1,60071,72772.3,87079.8,103170,121179,141283
OECD ENV-Growth 2023,SSP5,Panama,PAN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26786.5,37132.5,43040.7,50299.6,58588.8,67411,76259.9,85359.9,95180,105876,117295,129641,142962,157417,173063,190014,208383
OECD ENV-Growth 2023,SSP5,Peru,PER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11503,13889.2,15740.4,18629.8,22896.6,28285.6,34261,40812.6,48157.7,56404.7,65560.3,75626.5,86603.7,98556.1,111531,125599,140831
OECD ENV-Growth 2023,SSP5,Philippines,PHL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7836.35,9876.29,12801.8,16907.6,21903.8,27348,32734.5,38218.3,44117.5,50544.9,57443.4,64876.3,72928.3,81752.3,91439.9,102072,113673
OECD ENV-Growth 2023,SSP5,Papua New Guinea,PNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3287.62,3464.39,3775.64,4604.09,6125.97,8510.28,11712.2,15870.7,21202.7,27956.7,36174.4,45928.5,57287,70418.9,85544.9,102935,122813
OECD ENV-Growth 2023,SSP5,Poland,POL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,31036.6,36608,44253.1,52622.9,61389.3,68833.6,75198.3,81255,87654.9,94569.2,101766,109062,116379,123794,131423,139314,147384
OECD ENV-Growth 2023,SSP5,Puerto Rico,PRI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32401.1,35678.9,40576.5,46657.9,53277.9,59839.9,65867.9,71925.1,78304.8,85160.5,92394.8,99914.8,107788,116230,125441,135586,146797
OECD ENV-Growth 2023,SSP5,North Korea,PRK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1828.6,2247.16,2969.13,4263.41,6470.44,9696.87,13731.7,18637.7,24693.7,32202.7,41316.1,51885.5,63975.9,77680.5,93270.1,111060,131158
OECD ENV-Growth 2023,SSP5,Portugal,PRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30507.3,36585.6,40871.3,46289.5,53183,60692.5,68148.3,75740.6,83716,92215.5,100873,109530,118056,126531,135172,143966,152954
OECD ENV-Growth 2023,SSP5,Paraguay,PRY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13409.8,14931.9,17039.8,19946.3,23903.9,28922.4,34569.8,40941.3,48254.6,56646.2,65889.6,76039.1,87028.1,98970.6,111998,126161,141532
OECD ENV-Growth 2023,SSP5,French Polynesia,PYF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15334.3,17714,20418.3,24520.2,30459.2,37883.3,45907.9,54727.1,64726.1,76004.5,88489.1,102202,117341,134049,152480,172721,194852
OECD ENV-Growth 2023,SSP5,Qatar,QAT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,86871.3,86217.3,91214,93984.3,96746.1,100329,105000,110774,118454,128263,139001,150508,163018,176792,191972,208527,226304
OECD ENV-Growth 2023,SSP5,Romania,ROU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25950.7,32427.9,38506.6,45869.4,54249.5,62847.3,70816.8,78697.8,87070.6,96161.8,105634,115390,125293,135373,145714,156386,167396
OECD ENV-Growth 2023,SSP5,Russian Federation,RUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25198.4,26829.5,29028.4,32715.9,37488.2,43158.1,49197,56049.6,64162.4,73454.4,83856.8,95248.4,107695,121415,136664,153566,172121
OECD ENV-Growth 2023,SSP5,Rwanda,RWA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2091.91,2744.63,3545.76,4592.68,6051.16,8004.86,10382.6,13277.9,16885.6,21356.6,26730.4,33151.9,40665.7,49318,59254.4,70679.9,83813.8
OECD ENV-Growth 2023,SSP5,Saudi Arabia,SAU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,44161.7,49312.7,57483.5,66158.5,75053.5,83184.8,90345.9,97349.4,104588,112490,120932,129660,138669,147904,157460,167426,177814
OECD ENV-Growth 2023,SSP5,Sudan,SDN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4019.69,3073.36,3500.8,4217.38,5247.14,6491.89,7792.94,9267.39,11079.5,13351,16145,19553.4,23619.9,28457.3,34146.4,40822,48600.6
OECD ENV-Growth 2023,SSP5,Senegal,SEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3430.49,4256.75,5119.01,6494.6,8235.89,10402.1,12929.9,15923.6,19566.5,23970.8,29090.5,35034.8,41866.4,49662.2,58557.3,68689.7,80220
OECD ENV-Growth 2023,SSP5,Singapore,SGP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,91565,102854,110784,118203,121677,122113,120477,118772,117690,119094,121913,125550,129909,135050,141099,148139,156223
OECD ENV-Growth 2023,SSP5,Solomon Islands,SLB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2181.58,2034.67,2201.71,2762.74,4022.82,6312.25,9835.9,14969.3,22234.2,32172.8,45290.7,62086.5,83058.5,108622,139273,175494,217959
OECD ENV-Growth 2023,SSP5,Sierra Leone,SLE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1604.46,1787.06,2084.69,2595.17,3452.67,4733.28,6425.67,8580.6,11303.2,14687.5,18815.7,23793.7,29668.9,36519.5,44494.5,53782.3,64608.3
OECD ENV-Growth 2023,SSP5,El Salvador,SLV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8311.97,10249.2,11619.8,13796.8,17348.8,22362.6,28507.3,35867.3,44649.6,55055.7,67052.5,80656.9,95504.1,111612,129173,148253,168837
OECD ENV-Growth 2023,SSP5,Somalia,SOM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1480.18,1517.1,1690.6,2111.21,2846.42,3940.71,5385.57,7233.28,9591.34,12526.9,16070.5,20296,25285.3,31174.6,38136.4,46378.8,56039.4
OECD ENV-Growth 2023,SSP5,Serbia,SRB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17074,21148.1,26044.7,32330.7,39540.7,46930.4,53908.7,60853.8,68218.2,76339.4,85228,94847.1,105257,116513,128813,142347,157296
OECD ENV-Growth 2023,SSP5,South Sudan,SSD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,505.277,609.142,800.345,1107.95,1599.13,2327.56,3281.69,4517.47,6107.84,8094.83,10533.7,13521.3,17159.5,21553.5,26810.8,33038.5,40391
OECD ENV-Growth 2023,SSP5,Sao Tome and Principe,STP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3547.99,3586.35,4093.04,4874.76,6069.54,7716.89,9777.03,12329.4,15502.7,19364.3,23937.9,29340.8,35615.3,42790.2,50975.6,60324.3,70987.4
OECD ENV-Growth 2023,SSP5,Suriname,SUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15413.6,15791.8,17834,21061.6,25789.1,31660.1,38081.8,45042.5,52825.8,61427.2,70731.1,80776.6,91563.4,103157,115756,129463,144427
OECD ENV-Growth 2023,SSP5,Slovakia,SVK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32311,35968,40295.7,46068.4,52992.6,60010.7,66966.7,74125.3,81697.7,89937.2,98795.6,107972,117311,126744,136326,146116,156095
OECD ENV-Growth 2023,SSP5,Slovenia,SVN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34540.4,40375.3,45661.8,51275.8,57087.8,62439.9,67714.7,73223.9,79265.3,85672.3,92296.3,98995.4,105718,112511,119430,126469,133562
OECD ENV-Growth 2023,SSP5,Sweden,SWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,49613.8,53727,59313.7,65408,72438.7,79769.3,86626.7,93796.3,101844,110885,120457,130316,140507,151313,162867,175039,187474
OECD ENV-Growth 2023,SSP5,Eswatini,SWZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8335.61,9949.01,11277.3,13296.5,16181.1,19959.4,24464.6,29794.4,36183.3,43689.9,52012.8,61218.4,71469,82911.8,95677.8,109886,125613
OECD ENV-Growth 2023,SSP5,Seychelles,SYC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27920.3,33758.5,39373.3,46364.5,54565.7,63626.7,73143.2,83278.1,94218,106374,119606,133862,149212,165890,184102,204064,225943
OECD ENV-Growth 2023,SSP5,Chad,TCD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1519.61,1492.81,1603.13,2041.89,2717.7,3668.85,4887.11,6425.7,8383.97,10852.1,13925.3,17681.1,22206.7,27590.8,34034.5,41747.2,50963.4
OECD ENV-Growth 2023,SSP5,Togo,TGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2079.56,2455.93,2978.51,3776.48,4928.26,6514.86,8507,10971.7,14046.4,17838.5,22461.5,27997.3,34541,42174.6,51058,61373.5,73343.9
OECD ENV-Growth 2023,SSP5,Thailand,THA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16885.9,19014.2,22082.5,26258.8,31382.5,37035.4,42860.4,48895.4,55429.5,62599.6,70238.3,78469,87265.6,96757.8,107063,118261,130450
OECD ENV-Growth 2023,SSP5,Tajikistan,TJK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3687.58,4679.03,5500.17,6764.68,8633.12,11069.7,13961,17379.1,21451.9,26187.6,31564.9,37602.7,44421,52119.4,60814,70553.1,81423
OECD ENV-Growth 2023,SSP5,Turkmenistan,TKM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15245,16110.4,16972.4,18738.3,21073.1,23809.3,26811.5,30013.9,33926.2,38571.3,43734.8,49265.1,55402.4,62308,70168.4,79075.4,89095.5
OECD ENV-Growth 2023,SSP5,Timor-Leste,TLS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2813.34,3049.84,3408.91,4245.13,5786.61,8158.23,11277.3,15255.9,20334.9,26726.2,34600.6,44111,55440.8,68752.6,84391,102631,123648
OECD ENV-Growth 2023,SSP5,Tonga,TON,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5654.89,5956.53,6602.33,7810.8,9998.64,13238.2,17324.7,22409.8,28810.7,36648.9,45875.2,56379,68178.3,81361.6,96162.5,112679,130979
OECD ENV-Growth 2023,SSP5,Trinidad and Tobago,TTO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22883.5,24693.6,26791.2,30021.8,35027.6,41314.6,48245.1,56012.7,65066.1,75352.6,86671.8,99044.1,112634,127554,143904,161757,181154
