Model,Scenario,version,Region,Country code,Unit,Variable,Type,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP4,1,Latvia,LVA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,35298.4129,41101.61526,47019.73058,53129.70789,59052.11167,64871.9267,70395.13322,76114.99701,82067.43375,87994.85735,93664.94772,99074.95203,104272.3489,109340.4995,114357.5293,119363.0465
OECD ENV-Growth 2025,SSP4,1,Lebanon,LBN,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9088.717341,9700.833736,10331.31529,11064.9114,11945.38805,13024.82764,14295.11387,15661.89437,17090.99813,18557.4534,20110.24688,21777.29927,23597.43151,25549.70067,27595.25972,29741.64182
OECD ENV-Growth 2025,SSP4,1,Lebanon,LBN,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10912.70976,11647.6703,12404.68165,13285.50137,14342.67872,15638.74839,17163.96526,18805.04159,20520.94868,22281.70326,24146.12307,26147.73212,28333.14223,30677.20752,33133.2848,35710.41906
OECD ENV-Growth 2025,SSP4,1,Lebanon,LBN,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11772.70593,12565.58638,13382.2554,14332.48974,15472.9799,16871.18873,18516.60312,20287.00749,22138.13979,24037.65388,26049.00272,28208.35225,30565.98763,33094.78129,35744.41426,38524.64433
OECD ENV-Growth 2025,SSP4,1,Lesotho,LSO,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2262.248967,2435.291001,2754.2735,3079.54048,3405.702875,3761.529525,4175.416905,4657.192478,5227.701089,5875.010234,6596.90944,7391.453837,8279.560314,9283.434726,10423.32904,11712.08709
OECD ENV-Growth 2025,SSP4,1,Lesotho,LSO,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2790.054849,3003.469363,3396.87375,3798.028852,4200.288278,4639.132934,5149.584484,5743.763239,6447.377359,7245.710365,8136.036058,9115.95581,10211.26664,11449.35524,12855.19859,14444.63711
OECD ENV-Growth 2025,SSP4,1,Lesotho,LSO,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2522.26132,2715.191998,3070.836859,3433.48851,3797.13849,4193.862197,4655.319863,5192.468476,5828.548688,6550.256529,7355.127465,8240.993091,9231.174388,10350.42945,11621.3379,13058.2198
OECD ENV-Growth 2025,SSP4,1,Liberia,LBR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1098.755281,1340.492882,1566.647202,1775.132308,1970.26169,2171.781587,2385.015444,2607.160137,2834.940744,3075.795066,3331.138427,3599.089255,3868.408895,4137.919502,4407.530007,4682.879925
OECD ENV-Growth 2025,SSP4,1,Liberia,LBR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1237.021381,1509.178964,1763.792283,1998.512915,2218.197154,2445.076083,2685.143043,2935.242169,3191.686425,3462.849578,3750.325053,4051.994505,4355.205019,4658.63053,4962.168512,5272.168146
OECD ENV-Growth 2025,SSP4,1,Liberia,LBR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1572.850028,1918.893409,2242.62958,2541.072564,2820.397051,3108.869453,3414.110195,3732.106653,4058.170827,4402.949809,4768.469611,5152.036793,5537.563407,5923.363387,6309.306371,6703.465227
OECD ENV-Growth 2025,SSP4,1,Libya,LBY,USD_2010/yr,GDP|PPP [per capita],ANNUAL,21423.71941,22963.53427,23228.73589,25282.60946,29096.21277,34509.86414,41422.73119,49442.43261,58144.14139,67203.46725,76736.85195,87026.38383,98283.32552,110540.5518,123607.5699,137382.2259
OECD ENV-Growth 2025,SSP4,1,Libya,LBY,USD_2015/yr,GDP|PPP [per capita],ANNUAL,25790.04249,27643.68377,27962.93557,30435.40478,35026.25055,41543.24678,49865.0107,59519.19055,69994.37625,80900.06421,92376.42795,104763.0476,118314.2429,133069.5885,148799.7681,165381.8077
OECD ENV-Growth 2025,SSP4,1,Libya,LBY,USD_2017/yr,GDP|PPP [per capita],ANNUAL,22226.24234,23823.73798,24098.87393,26229.68468,30186.14387,35802.58819,42974.40815,51294.52398,60322.19488,69720.87902,79611.38005,90286.35319,101964.9749,114681.3513,128237.8541,142528.5025
OECD ENV-Growth 2025,SSP4,1,Lithuania,LTU,USD_2010/yr,GDP|PPP [per capita],ANNUAL,36380.63803,43889.58434,49897.46679,55523.2682,60618.73232,64523.07787,67787.13206,70830.21541,73717.9574,76400.47214,78639.30655,80422.82615,81846.28081,83025.23355,84034.75008,84899.69222
OECD ENV-Growth 2025,SSP4,1,Lithuania,LTU,USD_2015/yr,GDP|PPP [per capita],ANNUAL,40645.5429,49034.76354,55746.95049,62032.26501,67725.07076,72087.12302,75733.82253,79133.64676,82359.91896,85356.90511,87858.19823,89850.79996,91441.12632,92758.28778,93886.15,94852.48938
OECD ENV-Growth 2025,SSP4,1,Lithuania,LTU,USD_2017/yr,GDP|PPP [per capita],ANNUAL,43343.41012,52289.46927,59447.18081,66149.68607,72220.35451,76871.94006,80760.69098,84386.18016,87826.59771,91022.51023,93689.82788,95814.6895,97510.57452,98915.1632,100117.8878,101148.3684
OECD ENV-Growth 2025,SSP4,1,Luxembourg,LUX,USD_2010/yr,GDP|PPP [per capita],ANNUAL,95908.15101,107218.4461,112636.6475,114845.3567,114667.4382,113955.1115,113331.8937,113111.6069,113521.4805,114084.6065,114623.5265,115072.3509,115518.7866,116064.2541,116776.2468,117634.4332
OECD ENV-Growth 2025,SSP4,1,Luxembourg,LUX,USD_2015/yr,GDP|PPP [per capita],ANNUAL,116068.1084,129755.8351,136312.9461,138985.9274,138770.6104,137908.5521,137154.3334,136887.7422,137383.7716,138065.267,138717.4684,139260.636,139800.9127,140461.0378,141322.6919,142361.2697
OECD ENV-Growth 2025,SSP4,1,Luxembourg,LUX,USD_2017/yr,GDP|PPP [per capita],ANNUAL,121800.6563,136164.4133,143045.3767,145850.3754,145624.4239,144719.789,143928.3198,143648.5618,144169.0898,144884.244,145568.6572,146138.6516,146705.6124,147398.3407,148302.5515,149392.4241
OECD ENV-Growth 2025,SSP4,1,Macao,MAC,USD_2010/yr,GDP|PPP [per capita],ANNUAL,99903.45468,118012.386,137438.1114,156004.7562,171528.6668,182826.5788,191441.9475,198716.8249,205619.2185,210648.4557,213779.3898,215204.0512,215533.7455,215177.6049,214253.5709,212816.1372
OECD ENV-Growth 2025,SSP4,1,Macao,MAC,USD_2015/yr,GDP|PPP [per capita],ANNUAL,115365.4411,136277.0788,158709.3099,180149.501,198076.0362,211122.5179,221071.2811,229472.0861,237442.7583,243250.3669,246865.8734,248511.0287,248891.7495,248480.4893,247413.4432,245753.5389
OECD ENV-Growth 2025,SSP4,1,Macao,MAC,USD_2017/yr,GDP|PPP [per capita],ANNUAL,118446.3491,139916.4454,162947.7437,184960.5088,203365.7836,216760.68,226975.1312,235600.2851,243783.8192,249746.5237,253458.5847,255147.6748,255538.5631,255116.3199,254020.7777,252316.5446
OECD ENV-Growth 2025,SSP4,1,Madagascar,MDG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1603.179755,1794.930303,2061.108632,2334.041987,2610.847783,2912.877034,3250.816859,3620.62162,4039.975585,4512.238546,5044.517825,5623.721435,6244.913311,6919.67665,7670.829604,8522.870415
OECD ENV-Growth 2025,SSP4,1,Madagascar,MDG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1622.414096,1816.465194,2085.83703,2362.044936,2642.171742,2947.824625,3289.818924,3664.060462,4088.445676,4566.374669,5105.040032,5691.192707,6319.837407,7002.6963,7762.861302,8625.124575
OECD ENV-Growth 2025,SSP4,1,Madagascar,MDG,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1622.329735,1816.370743,2085.728572,2361.922116,2642.034356,2947.671346,3289.647862,3663.869941,4088.233088,4566.13723,5104.774584,5690.89678,6319.508793,7002.332179,7762.457655,8624.676091
OECD ENV-Growth 2025,SSP4,1,Malawi,MWI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1598.857571,1761.565569,1995.157823,2324.076049,2688.101516,3070.141865,3457.314743,3833.297726,4209.141173,4585.725366,4979.196057,5376.348884,5775.275106,6157.419673,6517.47505,6858.703442
OECD ENV-Growth 2025,SSP4,1,Malawi,MWI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1508.036003,1661.501529,1881.8248,2192.059142,2535.406492,2895.745406,3260.925301,3615.550931,3970.044953,4325.237643,4696.357609,5070.950552,5447.216153,5807.653364,6147.256142,6469.101383
OECD ENV-Growth 2025,SSP4,1,Malawi,MWI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1528.313669,1683.842755,1907.128582,2221.534462,2569.4986,2934.682778,3304.77303,3664.1671,4023.427793,4383.396548,4759.506744,5139.136616,5520.461638,5885.745435,6229.914649,6556.087553
OECD ENV-Growth 2025,SSP4,1,Malaysia,MYS,USD_2010/yr,GDP|PPP [per capita],ANNUAL,31776.55676,36828.1978,41555.7599,45419.64367,48834.13894,52039.15423,55238.74672,58495.43781,61871.3816,65301.20383,68873.58438,72655.2916,76684.46856,80963.45446,85480.92626,90255.96444
OECD ENV-Growth 2025,SSP4,1,Malaysia,MYS,USD_2015/yr,GDP|PPP [per capita],ANNUAL,31411.31728,36404.8948,41078.11834,44897.59066,48272.83975,51441.01662,54603.83303,57823.09173,61160.23246,64550.63234,68081.95198,71820.19229,75803.05792,80032.86119,84498.40921,89218.56314
OECD ENV-Growth 2025,SSP4,1,Malaysia,MYS,USD_2017/yr,GDP|PPP [per capita],ANNUAL,31396.84334,36388.11988,41059.19005,44876.90241,48250.59623,51417.31324,54578.67226,57796.44757,61132.05058,64520.88821,68050.58066,71787.09843,75768.12881,79995.98304,84459.47339,89177.45233
OECD ENV-Growth 2025,SSP4,1,Maldives,MDV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19150.65408,23262.1075,27245.10069,30990.47918,34380.97199,37450.99245,40493.94251,43724.93472,47214.89704,50450.1037,53503.60377,56353.16311,59162.87037,62031.96806,65051.90662,68179.8666
OECD ENV-Growth 2025,SSP4,1,Maldives,MDV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,23828.60014,28944.36168,33900.2839,38560.54909,42779.24038,46599.17726,50385.43125,54405.66058,58748.11887,62773.59214,66572.97319,70118.59674,73614.6335,77184.56806,80942.1895,84834.21884
OECD ENV-Growth 2025,SSP4,1,Maldives,MDV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24560.40188,29833.27391,34941.39779,39744.78469,44093.03649,48030.28771,51932.8216,56076.51646,60552.33629,64701.43613,68617.50023,72272.01366,75875.41744,79554.9885,83428.0105,87439.56822
OECD ENV-Growth 2025,SSP4,1,Mali,MLI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1956.78918,2169.492551,2519.614057,2905.944864,3329.688995,3797.521812,4299.687769,4821.689933,5361.313738,5925.653168,6525.166919,7146.246583,7809.842588,8510.218547,9262.895112,10039.52659
OECD ENV-Growth 2025,SSP4,1,Mali,MLI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2166.297347,2401.774298,2789.382374,3217.076584,3686.189862,4204.112284,4760.043802,5337.935337,5935.335216,6560.096954,7223.799034,7911.376031,8646.021479,9421.384813,10254.64844,11114.43177
OECD ENV-Growth 2025,SSP4,1,Mali,MLI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2280.361005,2528.236698,2936.253789,3386.467698,3880.281545,4425.474519,5010.677911,5618.997597,6247.852813,6905.510594,7604.159071,8327.939568,9101.266847,9917.455961,10794.59403,11699.64817
OECD ENV-Growth 2025,SSP4,1,Malta,MLT,USD_2010/yr,GDP|PPP [per capita],ANNUAL,47707.73656,56702.49939,65803.26684,73136.55114,78849.69608,83078.41469,86674.53112,90291.48124,93847.36591,97647.14778,101466.7101,105306.2974,109179.3832,113188.9118,117458.1685,122031.0706
OECD ENV-Growth 2025,SSP4,1,Malta,MLT,USD_2015/yr,GDP|PPP [per capita],ANNUAL,51963.42115,61760.54595,71673.13133,79660.56834,85883.34432,90489.27832,94406.17997,98345.77376,102218.8549,106357.5896,110517.8693,114699.9601,118918.5377,123285.7293,127935.8175,132916.6372
OECD ENV-Growth 2025,SSP4,1,Malta,MLT,USD_2017/yr,GDP|PPP [per capita],ANNUAL,56196.23388,66791.40842,77511.44867,86149.52269,92879.19072,97860.3128,102096.2756,106356.7791,110545.3519,115021.2177,119520.3836,124043.1373,128605.3499,133328.2822,138357.1551,143743.7002
OECD ENV-Growth 2025,SSP4,1,Mauritania,MRT,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5620.574503,6188.865484,7025.402563,7814.003079,8644.287228,9594.901569,10683.95738,11897.58847,13249.69331,14718.02748,16384.51292,18264.32281,20307.91378,22482.05174,24778.29122,27247.8359
OECD ENV-Growth 2025,SSP4,1,Mauritania,MRT,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5132.747742,5651.71502,6415.646501,7135.801979,7894.02324,8762.130871,9756.664213,10864.96057,12099.71212,13440.60509,14962.4512,16679.10667,18545.32816,20530.76608,22627.70794,24882.91333
OECD ENV-Growth 2025,SSP4,1,Mauritania,MRT,USD_2017/yr,GDP|PPP [per capita],ANNUAL,6139.892773,6760.691535,7674.521244,8535.985247,9442.984281,10481.43153,11671.11167,12996.87736,14473.91119,16077.91348,17898.37541,19951.8721,22184.28259,24559.30207,27067.70475,29765.42535
OECD ENV-Growth 2025,SSP4,1,Mauritius,MUS,USD_2010/yr,GDP|PPP [per capita],ANNUAL,22973.11,27065.53306,31517.83692,36386.79172,41756.9154,47441.94028,53421.99851,59344.5211,65050.62825,70703.07608,76413.5992,82247.69187,88123.58763,93969.24464,99765.45322,105632.2855
OECD ENV-Growth 2025,SSP4,1,Mauritius,MUS,USD_2015/yr,GDP|PPP [per capita],ANNUAL,24019.80202,28298.68248,32953.84049,38044.63275,43659.42794,49603.47174,55855.99108,62048.35337,68014.43998,73924.42247,79895.12625,85995.0296,92138.64067,98250.63526,104310.9285,110445.0631
OECD ENV-Growth 2025,SSP4,1,Mauritius,MUS,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24995.03323,29447.64109,34291.8038,39589.288,45432.05024,51617.42896,58123.80769,64567.58691,70775.9034,76925.83788,83138.95901,89486.52536,95879.57401,102239.7225,108546.0705,114929.2579
OECD ENV-Growth 2025,SSP4,1,Mayotte,MYT,USD_2017/yr,GDP|PPP [per capita],ANNUAL,27106.97839,30987.6867,33711.86626,36525.75461,39671.98337,43043.76971,46584.71525,50128.36513,53789.20097,57606.33339,61633.91223,65881.87896,70378.69307,75168.07199,80305.29243,85866.24394
OECD ENV-Growth 2025,SSP4,1,Mexico,MEX,USD_2010/yr,GDP|PPP [per capita],ANNUAL,18172.01766,19870.03257,21917.1886,24373.8217,27358.95348,30710.85624,34274.76256,37861.26549,41524.34273,45298.85567,49163.16078,53022.27112,56810.71742,60473.63163,63961.35652,67328.83701
OECD ENV-Growth 2025,SSP4,1,Mexico,MEX,USD_2015/yr,GDP|PPP [per capita],ANNUAL,20284.36092,22179.7557,24464.87629,27207.0722,30539.20029,34280.73337,38258.91364,42262.31718,46351.19615,50564.46427,54877.96216,59185.66141,63414.48253,67503.17952,71396.32291,75155.24451
OECD ENV-Growth 2025,SSP4,1,Mexico,MEX,USD_2017/yr,GDP|PPP [per capita],ANNUAL,21422.92513,23424.70869,25838.09344,28734.20921,32253.37015,36204.91604,40406.39216,44634.50734,48952.8957,53402.65519,57958.27035,62507.7614,66973.94689,71292.14304,75403.80915,79373.71959
OECD ENV-Growth 2025,SSP4,1,Micronesia,FSM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2751.938646,2820.47901,3083.655013,3496.741232,4059.138572,4853.052286,5928.762377,7298.359107,9001.660584,11112.66719,13780.76843,17153.57253,21321.2313,26333.97207,32194.63127,39000.27824
OECD ENV-Growth 2025,SSP4,1,Micronesia,FSM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2993.814347,3068.378918,3354.686207,3804.079747,4415.907786,5279.60083,6449.858136,7939.832612,9792.842092,12089.39106,14991.9993,18661.24872,23195.21486,28648.53964,35024.30883,42428.12342
OECD ENV-Growth 2025,SSP4,1,Micronesia,FSM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3086.015224,3162.87617,3458.0009,3921.234469,4551.905053,5442.197361,6648.495228,8184.356635,10094.43348,12461.70956,15453.70978,19235.96155,23909.56081,29530.83232,36102.95687,43734.78767
OECD ENV-Growth 2025,SSP4,1,Moldova,MDA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9355.339371,12525.03012,16254.00093,19912.87086,23241.96655,26141.30138,28801.38214,31426.175,34087.68933,36647.31844,39049.56984,41333.52378,43598.50739,45930.53467,48384.56485,50963.34657
OECD ENV-Growth 2025,SSP4,1,Moldova,MDA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,11169.71166,14954.13148,19406.298,23774.7683,27749.50802,31211.13915,34387.11534,37520.95991,40698.64769,43754.69067,46622.83413,49349.73755,52053.99155,54838.29164,57768.25585,60847.1659
OECD ENV-Growth 2025,SSP4,1,Moldova,MDA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,12361.67369,16549.94321,21477.21719,26311.86342,30710.76259,34541.79743,38056.69401,41524.96294,45041.75376,48423.9186,51598.13245,54616.03402,57608.86915,60690.29239,63932.92413,67340.39627
OECD ENV-Growth 2025,SSP4,1,Mongolia,MNG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,13551.76305,15201.69311,16921.39766,18332.83935,19540.06059,20838.48853,22437.4948,24379.56245,26632.63375,29092.39707,31729.24289,34543.44151,37526.54054,40726.49118,44184.49552,47974.91613
OECD ENV-Growth 2025,SSP4,1,Mongolia,MNG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,12910.12196,14481.93208,16120.21305,17464.82661,18614.88903,19851.83976,21375.13719,23225.25294,25371.64711,27714.94698,30226.94494,32907.89849,35749.75547,38798.19668,42092.47342,45703.42737
OECD ENV-Growth 2025,SSP4,1,Mongolia,MNG,USD_2017/yr,GDP|PPP [per capita],ANNUAL,13348.33443,14973.49701,16667.38668,18057.6409,19246.74027,20525.67721,22100.68043,24013.59526,26232.84519,28655.68444,31252.94797,34024.902,36963.22106,40115.1365,43521.23194,47254.75368
OECD ENV-Growth 2025,SSP4,1,Montenegro,MNE,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19263.70189,22624.97453,25861.14243,28628.91155,30969.39555,32994.0625,34897.91592,36822.45296,38835.1086,40885.79189,42944.43706,45035.9797,47167.73509,49409.58228,51794.19652,54350.61197
OECD ENV-Growth 2025,SSP4,1,Montenegro,MNE,USD_2015/yr,GDP|PPP [per capita],ANNUAL,20994.41529,24657.67555,28184.59126,31201.02573,33751.78639,35958.35599,38033.25776,40130.70144,42324.18059,44559.10391,46802.70443,49082.15805,51405.43724,53848.69925,56447.55496,59233.64706
OECD ENV-Growth 2025,SSP4,1,Montenegro,MNE,USD_2017/yr,GDP|PPP [per capita],ANNUAL,23494.69751,27594.22543,31541.17116,34916.84103,37771.37874,40240.73474,42562.74223,44909.9762,47364.68277,49865.7692,52376.56623,54927.4862,57527.45106,60261.6878,63170.04833,66287.94375
OECD ENV-Growth 2025,SSP4,1,Morocco,MAR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,8848.309671,9993.210875,11374.03252,12775.06583,14233.23627,15887.54988,17800.99326,19970.67886,22385.58488,24997.18612,27879.29394,31110.28918,34694.98023,38687.39029,43135.44034,48106.74588
OECD ENV-Growth 2025,SSP4,1,Morocco,MAR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,8741.521857,9872.605563,11236.76245,12620.88708,14061.45925,15695.80742,17586.15797,19729.65823,22115.41942,24695.50196,27542.82641,30734.82766,34276.25606,38220.48283,42614.85058,47526.1588
OECD ENV-Growth 2025,SSP4,1,Morocco,MAR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,8761.717616,9895.414494,11262.72302,12650.04543,14093.9458,15732.06984,17626.78772,19775.24016,22166.51323,24752.5566,27606.4593,30805.83511,34355.44536,38308.78458,42713.30475,47635.95969
OECD ENV-Growth 2025,SSP4,1,Mozambique,MOZ,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1287.838649,1832.077269,2426.032573,2869.105387,3181.766273,3453.469754,3716.372797,3972.75818,4238.713065,4511.051388,4809.919209,5120.784191,5440.454738,5748.208022,6040.505468,6322.665395
OECD ENV-Growth 2025,SSP4,1,Mozambique,MOZ,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1410.672676,2006.820766,2657.427516,3142.760607,3485.243082,3782.861637,4070.840367,4351.679783,4643.00144,4941.315388,5268.689217,5609.204495,5959.365212,6296.472,6616.64877,6925.721106
OECD ENV-Growth 2025,SSP4,1,Mozambique,MOZ,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1379.320716,1962.219516,2598.366642,3072.913288,3407.784149,3698.788182,3980.366634,4254.964442,4539.811524,4831.495496,5151.593496,5484.540881,5826.919336,6156.533982,6469.594879,6771.798135
OECD ENV-Growth 2025,SSP4,1,Myanmar,MMR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,4336.1415,4917.43142,5632.439876,6335.040614,7023.086232,7762.140316,8590.509522,9494.824031,10501.32444,11613.47517,12817.06271,14104.73865,15487.7771,16974.97653,18593.40759,20361.34986
OECD ENV-Growth 2025,SSP4,1,Myanmar,MMR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,4689.324314,5317.960846,6091.207415,6851.035645,7595.123228,8394.373964,9290.214622,10268.1864,11356.66722,12559.40368,13861.02455,15253.58291,16749.27115,18357.60438,20107.85817,22019.80101
OECD ENV-Growth 2025,SSP4,1,Myanmar,MMR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,4345.314459,4927.834078,5644.35511,6348.442175,7037.943331,7778.560858,8608.68245,9514.910006,10523.53964,11638.04308,12844.17677,14134.57674,15520.54096,17010.88652,18632.7413,20404.4236
OECD ENV-Growth 2025,SSP4,1,Namibia,NAM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9149.125839,9701.962861,10627.53674,11898.62756,13513.61244,15417.72261,17636.16974,20182.57131,23058.09874,26249.53586,29655.75921,33250.42368,37033.66334,41072.25578,45454.85259,50182.26254
OECD ENV-Growth 2025,SSP4,1,Namibia,NAM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9835.368709,10429.67204,11424.66986,12791.10062,14527.21968,16574.15027,18958.9951,21696.39306,24787.60341,28218.41869,31880.13055,35744.41782,39811.42461,44152.93727,48864.25684,53946.25272
OECD ENV-Growth 2025,SSP4,1,Namibia,NAM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9861.936767,10457.84547,11455.53107,12825.65293,14566.46173,16618.92165,19010.20861,21755.00103,24854.5616,28294.64446,31966.24762,35840.9734,39918.96631,44272.2066,48996.25274,54091.97651
OECD ENV-Growth 2025,SSP4,1,Nepal,NPL,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3568.899403,4353.06713,5240.323402,6154.54393,7099.199429,8139.916834,9319.344409,10676.80995,12276.97903,14145.96479,16309.111,18738.85972,21456.93123,24505.96571,27934.62343,31774.50648
OECD ENV-Growth 2025,SSP4,1,Nepal,NPL,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3998.632592,4877.222397,5871.313696,6895.616034,7954.018033,9120.048808,10441.49192,11962.41065,13755.25699,15849.28839,18272.90025,20995.21638,24040.57242,27456.74285,31298.24718,35600.49271
OECD ENV-Growth 2025,SSP4,1,Nepal,NPL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,4446.650407,5423.679835,6529.151863,7668.219857,8845.208133,10141.88421,11611.38545,13302.7121,15296.43389,17625.08634,20320.24635,23347.57828,26734.1444,30533.07199,34804.98905,39589.27003
OECD ENV-Growth 2025,SSP4,1,Netherlands,NLD,USD_2010/yr,GDP|PPP [per capita],ANNUAL,52561.21279,57427.23265,61844.73015,66281.11534,70425.09183,73924.17649,76975.96614,79844.04419,82578.36009,84988.13577,87023.94237,88699.84803,90071.94474,91173.37235,92012.50074,92562.1377
OECD ENV-Growth 2025,SSP4,1,Netherlands,NLD,USD_2015/yr,GDP|PPP [per capita],ANNUAL,57671.61348,63010.74478,67857.74497,72725.46925,77272.35463,81111.64691,84460.15474,87607.08915,90607.25602,93251.32842,95485.07161,97323.92156,98829.42394,100037.9407,100958.6556,101561.7324
OECD ENV-Growth 2025,SSP4,1,Netherlands,NLD,USD_2017/yr,GDP|PPP [per capita],ANNUAL,60775.15768,66401.60936,71509.44636,76639.12269,81430.69448,85476.59469,89005.29936,92321.58312,95483.20118,98269.56187,100623.5119,102561.3178,104147.8374,105421.3894,106391.6516,107027.1825
OECD ENV-Growth 2025,SSP4,1,New Caledonia,NCL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,39551.02436,48135.40579,57106.82385,65993.83348,74149.09428,81379.58893,87996.59137,94544.62993,101218.635,107823.5479,114302.2158,120819.8813,127487.0364,134510.9913,141977.4107,149964.9061
OECD ENV-Growth 2025,SSP4,1,New Zealand,NZL,USD_2010/yr,GDP|PPP [per capita],ANNUAL,39145.86296,43377.96941,48089.7006,53141.38079,58410.07473,63223.22162,67599.41032,71851.82838,76031.16752,79876.45763,83301.25073,86352.27205,89082.40353,91536.18584,93704.93362,95549.42495
OECD ENV-Growth 2025,SSP4,1,New Zealand,NZL,USD_2015/yr,GDP|PPP [per capita],ANNUAL,43112.64711,47773.60738,52962.7944,58526.37862,64328.96733,69629.84685,74449.48972,79132.81983,83735.6657,87970.61221,91742.4513,95102.64305,98109.42808,100811.8605,103200.375,105231.7749
OECD ENV-Growth 2025,SSP4,1,New Zealand,NZL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,46776.46012,51833.51964,57463.69584,63500.08638,69795.79258,75547.15316,80776.3805,85857.7109,90851.71731,95446.55943,99538.93817,103184.6868,106446.9954,109379.0869,111970.5828,114174.6159
OECD ENV-Growth 2025,SSP4,1,Nicaragua,NIC,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5370.085023,5990.310848,6776.604903,7719.308569,8823.685543,10133.08618,11654.08358,13375.54398,15356.37552,17597.08599,20124.37027,22901.52599,25920.36995,29210.10624,32807.65861,36761.19232
OECD ENV-Growth 2025,SSP4,1,Nicaragua,NIC,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5848.842104,6524.362678,7380.756898,8407.505053,9610.340114,11036.47723,12693.07552,14568.00859,16725.43643,19165.91209,21918.51035,24943.25674,28231.23851,31814.26337,35732.54691,40038.54846
OECD ENV-Growth 2025,SSP4,1,Nicaragua,NIC,USD_2017/yr,GDP|PPP [per capita],ANNUAL,6220.4519,6938.892092,7849.697847,8941.681081,10220.93901,11737.68663,13499.53791,15493.59602,17788.09737,20383.63015,23311.11645,26528.04196,30024.92769,33835.60225,38002.83636,42582.42237
OECD ENV-Growth 2025,SSP4,1,Niger,NER,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1472.997407,1662.423153,1958.308486,2228.079364,2486.35346,2757.172314,3059.916632,3396.191248,3786.287454,4238.375278,4762.183063,5364.527541,6036.685609,6802.290353,7678.477169,8721.961206
OECD ENV-Growth 2025,SSP4,1,Niger,NER,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1456.488752,1643.791504,1936.360695,2203.108109,2458.487592,2726.271237,3025.62254,3358.12835,3743.852543,4190.873582,4708.810778,5304.404465,5969.029305,6726.053515,7592.420445,8624.209609
OECD ENV-Growth 2025,SSP4,1,Niger,NER,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1439.038965,1624.097696,1913.161696,2176.713284,2429.033136,2693.60854,2989.373399,3317.895549,3698.998487,4140.663892,4652.395826,5240.853871,5897.516026,6645.47054,7501.457768,8520.885354
